,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-07-26 09:18:24+00:00,2020-07-26 09:18:52+00:00,34806,Ilios,1,1,Shanghai Dragons,28,500.0,17.857142857142858
1,2020-07-26 09:19:06+00:00,2020-07-26 09:19:42+00:00,34806,Ilios,1,2,Shanghai Dragons,36,1427.0,39.638888888888886
2,2020-07-26 09:20:06+00:00,2020-07-26 09:21:06+00:00,34806,Ilios,1,3,Shanghai Dragons,60,1931.0,32.18333333333333
3,2020-07-26 09:21:58+00:00,2020-07-26 09:22:30+00:00,34806,Ilios,1,4,Shanghai Dragons,32,830.0,25.9375
4,2020-07-26 09:22:58+00:00,2020-07-26 09:23:44+00:00,34806,Ilios,1,5,Seoul Dynasty,46,-784.0,-17.043478260869566
5,2020-07-26 09:24:02+00:00,2020-07-26 09:24:26+00:00,34806,Ilios,1,6,Seoul Dynasty,24,-235.0,-9.791666666666666
6,2020-07-26 09:24:48+00:00,2020-07-26 09:25:08+00:00,34806,Ilios,1,7,Shanghai Dragons,20,724.0,36.2
7,2020-07-26 09:25:34+00:00,2020-07-26 09:26:20+00:00,34806,Ilios,1,8,Shanghai Dragons,46,241.0,5.239130434782608
8,2020-07-26 09:35:12+00:00,2020-07-26 09:35:26+00:00,34806,Numbani,2,1,Seoul Dynasty,14,-144.0,-10.285714285714286
9,2020-07-26 09:35:38+00:00,2020-07-26 09:36:24+00:00,34806,Numbani,2,2,Seoul Dynasty,46,-1020.0,-22.17391304347826
10,2020-07-26 09:36:46+00:00,2020-07-26 09:37:26+00:00,34806,Numbani,2,3,Seoul Dynasty,40,-205.0,-5.125
11,2020-07-26 09:37:46+00:00,2020-07-26 09:38:16+00:00,34806,Numbani,2,4,Shanghai Dragons,30,642.0,21.4
12,2020-07-26 09:38:26+00:00,2020-07-26 09:38:36+00:00,34806,Numbani,2,5,Shanghai Dragons,10,143.0,14.3
13,2020-07-26 09:38:58+00:00,2020-07-26 09:39:24+00:00,34806,Numbani,2,6,Shanghai Dragons,26,669.0,25.73076923076923
14,2020-07-26 09:39:38+00:00,2020-07-26 09:39:56+00:00,34806,Numbani,2,7,Shanghai Dragons,18,497.0,27.61111111111111
15,2020-07-26 09:40:12+00:00,2020-07-26 09:41:00+00:00,34806,Numbani,2,8,Shanghai Dragons,48,856.0,17.833333333333332
16,2020-07-26 09:42:52+00:00,2020-07-26 09:44:04+00:00,34806,Numbani,2,9,Shanghai Dragons,72,200.0,2.7777777777777777
17,2020-07-26 09:44:26+00:00,2020-07-26 09:45:12+00:00,34806,Numbani,2,10,Seoul Dynasty,46,-304.0,-6.608695652173913
18,2020-07-26 09:45:32+00:00,2020-07-26 09:46:30+00:00,34806,Numbani,2,11,Seoul Dynasty,58,-258.0,-4.448275862068965
19,2020-07-26 09:46:54+00:00,2020-07-26 09:48:04+00:00,34806,Numbani,2,12,Shanghai Dragons,70,586.0,8.371428571428572
20,2020-07-26 09:48:26+00:00,2020-07-26 09:49:24+00:00,34806,Numbani,2,13,Seoul Dynasty,58,-3124.0,-53.86206896551724
21,2020-07-26 09:51:00+00:00,2020-07-26 09:51:44+00:00,34806,Numbani,2,14,Seoul Dynasty,44,-206.0,-4.681818181818182
