,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-08-07 20:21:46+00:00,2020-08-07 20:22:22+00:00,34893,Lijiang Tower,1,1,Los Angeles Valiant,36,-634.0,-17.61111111111111
1,2020-08-07 20:22:38+00:00,2020-08-07 20:23:10+00:00,34893,Lijiang Tower,1,2,Los Angeles Valiant,32,-963.0,-30.09375
2,2020-08-07 20:23:26+00:00,2020-08-07 20:23:48+00:00,34893,Lijiang Tower,1,3,Houston Outlaws,22,1007.0,45.77272727272727
3,2020-08-07 20:24:06+00:00,2020-08-07 20:24:36+00:00,34893,Lijiang Tower,1,4,Houston Outlaws,30,907.0,30.233333333333334
4,2020-08-07 20:24:54+00:00,2020-08-07 20:25:20+00:00,34893,Lijiang Tower,1,5,Houston Outlaws,26,778.0,29.923076923076923
5,2020-08-07 20:25:34+00:00,2020-08-07 20:25:58+00:00,34893,Lijiang Tower,1,6,Houston Outlaws,24,1354.0,56.416666666666664
6,2020-08-07 20:26:48+00:00,2020-08-07 20:27:20+00:00,34893,Lijiang Tower,1,7,Houston Outlaws,32,328.0,10.25
7,2020-08-07 20:27:34+00:00,2020-08-07 20:28:06+00:00,34893,Lijiang Tower,1,8,Houston Outlaws,32,507.0,15.84375
8,2020-08-07 20:28:28+00:00,2020-08-07 20:28:52+00:00,34893,Lijiang Tower,1,9,Houston Outlaws,24,903.0,37.625
9,2020-08-07 20:29:08+00:00,2020-08-07 20:29:40+00:00,34893,Lijiang Tower,1,10,Los Angeles Valiant,32,-1061.0,-33.15625
10,2020-08-07 20:29:58+00:00,2020-08-07 20:30:32+00:00,34893,Lijiang Tower,1,11,Los Angeles Valiant,34,-836.0,-24.58823529411765
11,2020-08-07 20:30:44+00:00,2020-08-07 20:31:04+00:00,34893,Lijiang Tower,1,12,Los Angeles Valiant,20,-143.0,-7.15
12,2020-08-07 20:31:20+00:00,2020-08-07 20:32:02+00:00,34893,Lijiang Tower,1,13,Los Angeles Valiant,42,-650.0,-15.476190476190476
13,2020-08-07 20:32:54+00:00,2020-08-07 20:33:20+00:00,34893,Lijiang Tower,1,14,Los Angeles Valiant,26,-638.0,-24.53846153846154
14,2020-08-07 20:33:24+00:00,2020-08-07 20:34:18+00:00,34893,Lijiang Tower,1,15,Houston Outlaws,54,693.0,12.833333333333334
15,2020-08-07 20:34:28+00:00,2020-08-07 20:35:04+00:00,34893,Lijiang Tower,1,16,Los Angeles Valiant,36,-813.0,-22.583333333333332
16,2020-08-07 20:35:22+00:00,2020-08-07 20:36:10+00:00,34893,Lijiang Tower,1,17,Houston Outlaws,48,37.0,0.7708333333333334
17,2020-08-07 20:44:00+00:00,2020-08-07 20:44:14+00:00,34893,Numbani,2,1,Los Angeles Valiant,14,-427.0,-30.5
