,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-08-09 17:08:46+00:00,2020-08-09 17:09:10+00:00,34905,Busan,1,1,Florida Mayhem,24,264.0,11.0
1,2020-08-09 17:09:32+00:00,2020-08-09 17:10:18+00:00,34905,Busan,1,2,San Francisco Shock,46,-1220.0,-26.52173913043478
2,2020-08-09 17:10:46+00:00,2020-08-09 17:11:00+00:00,34905,Busan,1,3,San Francisco Shock,14,-264.0,-18.857142857142858
3,2020-08-09 17:11:04+00:00,2020-08-09 17:11:14+00:00,34905,Busan,1,4,Florida Mayhem,10,165.0,16.5
4,2020-08-09 17:11:16+00:00,2020-08-09 17:11:46+00:00,34905,Busan,1,5,Florida Mayhem,30,1217.0,40.56666666666667
5,2020-08-09 17:12:08+00:00,2020-08-09 17:12:38+00:00,34905,Busan,1,6,Florida Mayhem,30,954.0,31.8
6,2020-08-09 17:13:40+00:00,2020-08-09 17:14:16+00:00,34905,Busan,1,7,Florida Mayhem,36,1354.0,37.611111111111114
7,2020-08-09 17:14:22+00:00,2020-08-09 17:14:34+00:00,34905,Busan,1,8,Florida Mayhem,12,264.0,22.0
8,2020-08-09 17:14:44+00:00,2020-08-09 17:15:26+00:00,34905,Busan,1,9,Florida Mayhem,42,1091.0,25.976190476190474
9,2020-08-09 17:15:38+00:00,2020-08-09 17:16:18+00:00,34905,Busan,1,10,San Francisco Shock,40,-596.0,-14.9
10,2020-08-09 17:16:34+00:00,2020-08-09 17:17:06+00:00,34905,Busan,1,11,Florida Mayhem,32,970.0,30.3125
11,2020-08-09 17:26:54+00:00,2020-08-09 17:27:24+00:00,34905,Eichenwalde,2,1,Florida Mayhem,30,720.0,24.0
12,2020-08-09 17:27:50+00:00,2020-08-09 17:28:28+00:00,34905,Eichenwalde,2,2,San Francisco Shock,38,-574.0,-15.105263157894736
13,2020-08-09 17:28:42+00:00,2020-08-09 17:28:54+00:00,34905,Eichenwalde,2,3,Florida Mayhem,12,242.0,20.166666666666668
