,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-08-15 22:54:16+00:00,2020-08-15 22:54:28+00:00,34770,Oasis,1,1,Los Angeles Gladiators,12,-650.0,-54.166666666666664
1,2020-08-15 22:54:56+00:00,2020-08-15 22:55:14+00:00,34770,Oasis,1,2,Los Angeles Gladiators,18,-730.0,-40.55555555555556
2,2020-08-15 22:55:36+00:00,2020-08-15 22:56:00+00:00,34770,Oasis,1,3,Boston Uprising,24,674.0,28.083333333333332
3,2020-08-15 22:56:20+00:00,2020-08-15 22:57:26+00:00,34770,Oasis,1,4,Los Angeles Gladiators,66,-2720.0,-41.21212121212121
4,2020-08-15 23:20:56+00:00,2020-08-15 23:21:46+00:00,34770,Oasis,1,5,Los Angeles Gladiators,50,-1425.0,-28.5
5,2020-08-15 23:22:18+00:00,2020-08-15 23:22:54+00:00,34770,Oasis,1,6,Los Angeles Gladiators,36,-467.0,-12.972222222222221
6,2020-08-15 23:22:56+00:00,2020-08-15 23:23:06+00:00,34770,Oasis,1,7,Los Angeles Gladiators,10,-242.0,-24.2
7,2020-08-15 23:23:08+00:00,2020-08-15 23:23:42+00:00,34770,Oasis,1,8,Los Angeles Gladiators,34,-645.0,-18.970588235294116
8,2020-08-15 23:29:20+00:00,2020-08-15 23:29:40+00:00,34770,Eichenwalde,2,1,Los Angeles Gladiators,20,-616.0,-30.8
9,2020-08-15 23:30:24+00:00,2020-08-15 23:31:04+00:00,34770,Eichenwalde,2,2,Boston Uprising,40,520.0,13.0
10,2020-08-15 23:31:06+00:00,2020-08-15 23:31:16+00:00,34770,Eichenwalde,2,3,Boston Uprising,10,209.0,20.9
11,2020-08-15 23:31:46+00:00,2020-08-15 23:32:16+00:00,34770,Eichenwalde,2,4,Los Angeles Gladiators,30,-1051.0,-35.03333333333333
12,2020-08-15 23:32:30+00:00,2020-08-15 23:32:46+00:00,34770,Eichenwalde,2,5,Los Angeles Gladiators,16,-417.0,-26.0625
13,2020-08-15 23:32:54+00:00,2020-08-15 23:33:22+00:00,34770,Eichenwalde,2,6,Los Angeles Gladiators,28,-1051.0,-37.535714285714285
14,2020-08-15 23:33:46+00:00,2020-08-15 23:34:10+00:00,34770,Eichenwalde,2,7,Los Angeles Gladiators,24,-951.0,-39.625
15,2020-08-15 23:36:04+00:00,2020-08-15 23:36:52+00:00,34770,Eichenwalde,2,8,Boston Uprising,48,1048.0,21.833333333333332
