,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-06-21 08:05:00+00:00,2020-06-21 08:05:06+00:00,34615,Ilios,1,1,Guangzhou Charge,6,400.0,66.66666666666667
1,2020-06-21 08:05:24+00:00,2020-06-21 08:06:24+00:00,34615,Ilios,1,2,Hangzhou Spark,60,-1985.0,-33.083333333333336
2,2020-06-21 08:06:36+00:00,2020-06-21 08:08:12+00:00,34615,Ilios,1,3,Hangzhou Spark,96,-598.0,-6.229166666666667
3,2020-06-21 08:08:30+00:00,2020-06-21 08:09:30+00:00,34615,Ilios,1,4,Hangzhou Spark,60,-550.0,-9.166666666666666
4,2020-06-21 08:10:26+00:00,2020-06-21 08:11:04+00:00,34615,Ilios,1,5,Guangzhou Charge,38,465.0,12.236842105263158
5,2020-06-21 08:11:10+00:00,2020-06-21 08:11:26+00:00,34615,Ilios,1,6,Guangzhou Charge,16,475.0,29.6875
6,2020-06-21 08:11:52+00:00,2020-06-21 08:12:52+00:00,34615,Ilios,1,7,Hangzhou Spark,60,-509.0,-8.483333333333333
7,2020-06-21 08:13:18+00:00,2020-06-21 08:14:06+00:00,34615,Ilios,1,8,Guangzhou Charge,48,1570.0,32.708333333333336
8,2020-06-21 08:15:18+00:00,2020-06-21 08:15:52+00:00,34615,Ilios,1,9,Guangzhou Charge,34,1001.0,29.441176470588236
9,2020-06-21 08:16:14+00:00,2020-06-21 08:17:06+00:00,34615,Ilios,1,10,Hangzhou Spark,52,-1068.0,-20.53846153846154
10,2020-06-21 08:17:32+00:00,2020-06-21 08:18:26+00:00,34615,Ilios,1,11,Hangzhou Spark,54,-767.0,-14.203703703703704
11,2020-06-21 08:25:56+00:00,2020-06-21 08:26:30+00:00,34615,Junkertown,2,1,Hangzhou Spark,34,-992.0,-29.176470588235293
12,2020-06-21 08:26:54+00:00,2020-06-21 08:27:08+00:00,34615,Junkertown,2,2,Guangzhou Charge,14,434.0,31.0
