,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-08-09 00:09:52+00:00,2020-08-09 00:11:40+00:00,34903,Lijiang Tower,1,1,Paris Eternal,108,-1371.0,-12.694444444444445
1,2020-08-09 00:11:48+00:00,2020-08-09 00:12:42+00:00,34903,Lijiang Tower,1,2,Paris Eternal,54,-1649.0,-30.537037037037038
2,2020-08-09 00:13:42+00:00,2020-08-09 00:16:00+00:00,34903,Lijiang Tower,1,3,Los Angeles Valiant,138,1651.0,11.96376811594203
3,2020-08-09 00:16:12+00:00,2020-08-09 00:16:38+00:00,34903,Lijiang Tower,1,4,Los Angeles Valiant,26,357.0,13.73076923076923
4,2020-08-09 00:16:50+00:00,2020-08-09 00:17:20+00:00,34903,Lijiang Tower,1,5,Los Angeles Valiant,30,1507.0,50.233333333333334
5,2020-08-09 00:18:14+00:00,2020-08-09 00:18:34+00:00,34903,Lijiang Tower,1,6,Paris Eternal,20,-973.0,-48.65
6,2020-08-09 00:18:56+00:00,2020-08-09 00:19:44+00:00,34903,Lijiang Tower,1,7,Los Angeles Valiant,48,1175.0,24.479166666666668
7,2020-08-09 00:19:46+00:00,2020-08-09 00:20:22+00:00,34903,Lijiang Tower,1,8,Paris Eternal,36,-763.0,-21.194444444444443
8,2020-08-09 00:20:46+00:00,2020-08-09 00:21:12+00:00,34903,Lijiang Tower,1,9,Paris Eternal,26,-760.0,-29.23076923076923
9,2020-08-09 00:21:24+00:00,2020-08-09 00:21:54+00:00,34903,Lijiang Tower,1,10,Los Angeles Valiant,30,1313.0,43.766666666666666
10,2020-08-09 00:22:08+00:00,2020-08-09 00:22:42+00:00,34903,Lijiang Tower,1,11,Los Angeles Valiant,34,1100.0,32.35294117647059
11,2020-08-09 00:22:44+00:00,2020-08-09 00:22:56+00:00,34903,Lijiang Tower,1,12,Los Angeles Valiant,12,448.0,37.333333333333336
12,2020-08-09 00:30:52+00:00,2020-08-09 00:31:10+00:00,34903,King's Row,2,1,Los Angeles Valiant,18,228.0,12.666666666666666
13,2020-08-09 00:31:24+00:00,2020-08-09 00:31:54+00:00,34903,King's Row,2,2,Paris Eternal,30,-703.0,-23.433333333333334
14,2020-08-09 00:32:30+00:00,2020-08-09 00:33:06+00:00,34903,King's Row,2,3,Los Angeles Valiant,36,1223.0,33.97222222222222
15,2020-08-09 00:33:18+00:00,2020-08-09 00:33:48+00:00,34903,King's Row,2,4,Paris Eternal,30,-1014.0,-33.8
16,2020-08-09 00:34:06+00:00,2020-08-09 00:34:38+00:00,34903,King's Row,2,5,Los Angeles Valiant,32,689.0,21.53125
17,2020-08-09 00:34:50+00:00,2020-08-09 00:35:46+00:00,34903,King's Row,2,6,Paris Eternal,56,-915.0,-16.339285714285715
18,2020-08-09 00:37:20+00:00,2020-08-09 00:37:46+00:00,34903,King's Row,2,7,Paris Eternal,26,-88.0,-3.3846153846153846
19,2020-08-09 00:37:48+00:00,2020-08-09 00:38:24+00:00,34903,King's Row,2,8,Paris Eternal,36,-320.0,-8.88888888888889
20,2020-08-09 00:38:42+00:00,2020-08-09 00:39:08+00:00,34903,King's Row,2,9,Los Angeles Valiant,26,904.0,34.76923076923077
