,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-08-02 22:40:36+00:00,2020-08-02 22:40:58+00:00,34778,Busan,1,1,Philadelphia Fusion,22,581.0,26.40909090909091
1,2020-08-02 22:41:06+00:00,2020-08-02 22:41:30+00:00,34778,Busan,1,2,Los Angeles Valiant,24,-840.0,-35.0
2,2020-08-02 22:41:46+00:00,2020-08-02 22:42:28+00:00,34778,Busan,1,3,Philadelphia Fusion,42,839.0,19.976190476190474
3,2020-08-02 22:42:30+00:00,2020-08-02 22:42:40+00:00,34778,Busan,1,4,Philadelphia Fusion,10,420.0,42.0
4,2020-08-02 22:42:48+00:00,2020-08-02 22:43:18+00:00,34778,Busan,1,5,Philadelphia Fusion,30,752.0,25.066666666666666
5,2020-08-02 22:43:32+00:00,2020-08-02 22:44:18+00:00,34778,Busan,1,6,Philadelphia Fusion,46,1350.0,29.347826086956523
6,2020-08-02 22:45:16+00:00,2020-08-02 22:45:54+00:00,34778,Busan,1,7,Philadelphia Fusion,38,1129.0,29.710526315789473
7,2020-08-02 22:46:14+00:00,2020-08-02 22:46:38+00:00,34778,Busan,1,8,Philadelphia Fusion,24,1212.0,50.5
8,2020-08-02 22:46:56+00:00,2020-08-02 22:47:18+00:00,34778,Busan,1,9,Philadelphia Fusion,22,628.0,28.545454545454547
9,2020-08-02 22:47:30+00:00,2020-08-02 22:48:44+00:00,34778,Busan,1,10,Philadelphia Fusion,74,1219.0,16.472972972972972
10,2020-08-02 22:56:52+00:00,2020-08-02 22:57:46+00:00,34778,Watchpoint: Gibraltar,2,1,Philadelphia Fusion,54,849.0,15.722222222222221
11,2020-08-02 22:57:52+00:00,2020-08-02 22:58:56+00:00,34778,Watchpoint: Gibraltar,2,2,Philadelphia Fusion,64,1546.0,24.15625
12,2020-08-02 22:59:12+00:00,2020-08-02 22:59:32+00:00,34778,Watchpoint: Gibraltar,2,3,Philadelphia Fusion,20,598.0,29.9
13,2020-08-02 22:59:38+00:00,2020-08-02 23:00:04+00:00,34778,Watchpoint: Gibraltar,2,4,Philadelphia Fusion,26,497.0,19.115384615384617
14,2020-08-02 23:01:44+00:00,2020-08-02 23:02:38+00:00,34778,Watchpoint: Gibraltar,2,5,Philadelphia Fusion,54,553.0,10.24074074074074
15,2020-08-02 23:02:58+00:00,2020-08-02 23:03:24+00:00,34778,Watchpoint: Gibraltar,2,6,Philadelphia Fusion,26,1042.0,40.07692307692308
16,2020-08-02 23:03:48+00:00,2020-08-02 23:04:06+00:00,34778,Watchpoint: Gibraltar,2,7,Philadelphia Fusion,18,687.0,38.166666666666664
17,2020-08-02 23:04:26+00:00,2020-08-02 23:04:52+00:00,34778,Watchpoint: Gibraltar,2,8,Los Angeles Valiant,26,-942.0,-36.23076923076923
