,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-07-04 20:52:22+00:00,2020-07-04 20:52:38+00:00,34749,Busan,1,1,Atlanta Reign,16,-306.0,-19.125
1,2020-07-04 20:52:46+00:00,2020-07-04 20:53:30+00:00,34749,Busan,1,2,Atlanta Reign,44,-1158.0,-26.318181818181817
2,2020-07-04 20:53:42+00:00,2020-07-04 20:54:08+00:00,34749,Busan,1,3,Atlanta Reign,26,-925.0,-35.57692307692308
3,2020-07-04 20:54:14+00:00,2020-07-04 20:54:44+00:00,34749,Busan,1,4,Toronto Defiant,30,698.0,23.266666666666666
4,2020-07-04 20:54:56+00:00,2020-07-04 20:55:24+00:00,34749,Busan,1,5,Toronto Defiant,28,757.0,27.035714285714285
5,2020-07-04 20:55:36+00:00,2020-07-04 20:56:28+00:00,34749,Busan,1,6,Atlanta Reign,52,-1271.0,-24.442307692307693
6,2020-07-04 20:57:18+00:00,2020-07-04 20:58:08+00:00,34749,Busan,1,7,Toronto Defiant,50,513.0,10.26
7,2020-07-04 20:58:24+00:00,2020-07-04 20:58:40+00:00,34749,Busan,1,8,Toronto Defiant,16,615.0,38.4375
8,2020-07-04 20:58:50+00:00,2020-07-04 20:59:26+00:00,34749,Busan,1,9,Atlanta Reign,36,-765.0,-21.25
9,2020-07-04 20:59:46+00:00,2020-07-04 21:00:36+00:00,34749,Busan,1,10,Atlanta Reign,50,-749.0,-14.98
10,2020-07-04 21:00:50+00:00,2020-07-04 21:01:18+00:00,34749,Busan,1,11,Toronto Defiant,28,760.0,27.142857142857142
11,2020-07-04 21:01:36+00:00,2020-07-04 21:02:02+00:00,34749,Busan,1,12,Atlanta Reign,26,-1101.0,-42.34615384615385
12,2020-07-04 21:02:06+00:00,2020-07-04 21:02:18+00:00,34749,Busan,1,13,Atlanta Reign,12,-236.0,-19.666666666666668
13,2020-07-04 21:08:50+00:00,2020-07-04 21:09:14+00:00,34749,King's Row,2,1,Toronto Defiant,24,1103.0,45.958333333333336
14,2020-07-04 21:09:22+00:00,2020-07-04 21:09:42+00:00,34749,King's Row,2,2,Toronto Defiant,20,275.0,13.75
15,2020-07-04 21:09:46+00:00,2020-07-04 21:10:10+00:00,34749,King's Row,2,3,Toronto Defiant,24,698.0,29.083333333333332
16,2020-07-04 21:10:22+00:00,2020-07-04 21:10:46+00:00,34749,King's Row,2,4,Toronto Defiant,24,264.0,11.0
17,2020-07-04 21:10:58+00:00,2020-07-04 21:11:20+00:00,34749,King's Row,2,5,Toronto Defiant,22,702.0,31.90909090909091
18,2020-07-04 21:11:32+00:00,2020-07-04 21:11:56+00:00,34749,King's Row,2,6,Atlanta Reign,24,-724.0,-30.166666666666668
19,2020-07-04 21:12:18+00:00,2020-07-04 21:13:10+00:00,34749,King's Row,2,7,Atlanta Reign,52,-503.0,-9.673076923076923
20,2020-07-04 21:13:38+00:00,2020-07-04 21:14:18+00:00,34749,King's Row,2,8,Atlanta Reign,40,-820.0,-20.5
21,2020-07-04 21:14:28+00:00,2020-07-04 21:15:22+00:00,34749,King's Row,2,9,Atlanta Reign,54,-496.0,-9.185185185185185
22,2020-07-04 21:15:38+00:00,2020-07-04 21:16:12+00:00,34749,King's Row,2,10,Toronto Defiant,34,264.0,7.764705882352941
23,2020-07-04 21:16:20+00:00,2020-07-04 21:16:52+00:00,34749,King's Row,2,11,Toronto Defiant,32,1173.0,36.65625
24,2020-07-04 21:18:34+00:00,2020-07-04 21:19:08+00:00,34749,King's Row,2,12,Atlanta Reign,34,-275.0,-8.088235294117647
25,2020-07-04 21:19:12+00:00,2020-07-04 21:19:48+00:00,34749,King's Row,2,13,Toronto Defiant,36,1252.0,34.77777777777778
26,2020-07-04 21:20:22+00:00,2020-07-04 21:21:12+00:00,34749,King's Row,2,14,Toronto Defiant,50,741.0,14.82
27,2020-07-04 21:21:28+00:00,2020-07-04 21:21:52+00:00,34749,King's Row,2,15,Toronto Defiant,24,515.0,21.458333333333332
28,2020-07-04 21:22:02+00:00,2020-07-04 21:23:04+00:00,34749,King's Row,2,16,Atlanta Reign,62,-800.0,-12.903225806451612
29,2020-07-04 21:23:22+00:00,2020-07-04 21:23:46+00:00,34749,King's Row,2,17,Atlanta Reign,24,-660.0,-27.5
30,2020-07-04 21:24:00+00:00,2020-07-04 21:24:28+00:00,34749,King's Row,2,18,Atlanta Reign,28,-935.0,-33.392857142857146
31,2020-07-04 21:24:42+00:00,2020-07-04 21:24:58+00:00,34749,King's Row,2,19,Atlanta Reign,16,-440.0,-27.5
32,2020-07-04 21:25:12+00:00,2020-07-04 21:25:40+00:00,34749,King's Row,2,20,Toronto Defiant,28,581.0,20.75
33,2020-07-04 21:25:50+00:00,2020-07-04 21:26:06+00:00,34749,King's Row,2,21,Toronto Defiant,16,386.0,24.125
34,2020-07-04 21:44:04+00:00,2020-07-04 21:44:56+00:00,34749,Volskaya Industries,3,1,Atlanta Reign,52,-1344.0,-25.846153846153847
35,2020-07-04 21:45:08+00:00,2020-07-04 21:45:28+00:00,34749,Volskaya Industries,3,2,Toronto Defiant,20,487.0,24.35
36,2020-07-04 21:45:46+00:00,2020-07-04 21:46:02+00:00,34749,Volskaya Industries,3,3,Toronto Defiant,16,709.0,44.3125
37,2020-07-04 21:46:30+00:00,2020-07-04 21:47:46+00:00,34749,Volskaya Industries,3,4,Atlanta Reign,76,-275.0,-3.6184210526315788
38,2020-07-04 21:47:50+00:00,2020-07-04 21:48:40+00:00,34749,Volskaya Industries,3,5,Atlanta Reign,50,-933.0,-18.66
39,2020-07-04 21:50:24+00:00,2020-07-04 21:51:22+00:00,34749,Volskaya Industries,3,6,Toronto Defiant,58,675.0,11.637931034482758
40,2020-07-04 21:51:50+00:00,2020-07-04 21:52:46+00:00,34749,Volskaya Industries,3,7,Atlanta Reign,56,-724.0,-12.928571428571429
41,2020-07-04 21:53:18+00:00,2020-07-04 21:54:14+00:00,34749,Volskaya Industries,3,8,Atlanta Reign,56,-887.0,-15.839285714285714
42,2020-07-04 21:54:42+00:00,2020-07-04 21:55:30+00:00,34749,Volskaya Industries,3,9,Toronto Defiant,48,815.0,16.979166666666668
43,2020-07-04 21:57:06+00:00,2020-07-04 21:57:56+00:00,34749,Volskaya Industries,3,10,Toronto Defiant,50,876.0,17.52
44,2020-07-04 21:58:24+00:00,2020-07-04 21:59:06+00:00,34749,Volskaya Industries,3,11,Atlanta Reign,42,-1265.0,-30.11904761904762
45,2020-07-04 22:00:40+00:00,2020-07-04 22:01:22+00:00,34749,Volskaya Industries,3,12,Toronto Defiant,42,335.0,7.976190476190476
46,2020-07-04 22:01:24+00:00,2020-07-04 22:01:34+00:00,34749,Volskaya Industries,3,13,Toronto Defiant,10,285.0,28.5
47,2020-07-04 22:02:02+00:00,2020-07-04 22:02:22+00:00,34749,Volskaya Industries,3,14,Toronto Defiant,20,766.0,38.3
48,2020-07-04 22:08:52+00:00,2020-07-04 22:09:46+00:00,34749,Rialto,4,1,Toronto Defiant,54,929.0,17.203703703703702
49,2020-07-04 22:10:06+00:00,2020-07-04 22:10:50+00:00,34749,Rialto,4,2,Toronto Defiant,44,517.0,11.75
50,2020-07-04 22:11:12+00:00,2020-07-04 22:12:00+00:00,34749,Rialto,4,3,Atlanta Reign,48,-663.0,-13.8125
51,2020-07-04 22:12:08+00:00,2020-07-04 22:12:36+00:00,34749,Rialto,4,4,Atlanta Reign,28,-1050.0,-37.5
52,2020-07-04 22:12:52+00:00,2020-07-04 22:14:02+00:00,34749,Rialto,4,5,Toronto Defiant,70,941.0,13.442857142857143
53,2020-07-04 22:14:22+00:00,2020-07-04 22:14:44+00:00,34749,Rialto,4,6,Atlanta Reign,22,-888.0,-40.36363636363637
54,2020-07-04 22:15:10+00:00,2020-07-04 22:15:38+00:00,34749,Rialto,4,7,Atlanta Reign,28,-785.0,-28.035714285714285
55,2020-07-04 22:15:56+00:00,2020-07-04 22:16:28+00:00,34749,Rialto,4,8,Atlanta Reign,32,-768.0,-24.0
56,2020-07-04 22:17:58+00:00,2020-07-04 22:18:48+00:00,34749,Rialto,4,9,Atlanta Reign,50,-845.0,-16.9
