,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-07-04 23:00:16+00:00,2020-07-04 23:00:36+00:00,34746,Ilios,1,1,San Francisco Shock,20,-1201.0,-60.05
1,2020-07-04 23:01:02+00:00,2020-07-04 23:01:28+00:00,34746,Ilios,1,2,San Francisco Shock,26,-709.0,-27.26923076923077
2,2020-07-04 23:01:44+00:00,2020-07-04 23:02:26+00:00,34746,Ilios,1,3,San Francisco Shock,42,-990.0,-23.571428571428573
3,2020-07-04 23:03:38+00:00,2020-07-04 23:04:08+00:00,34746,Ilios,1,4,San Francisco Shock,30,-682.0,-22.733333333333334
4,2020-07-04 23:04:28+00:00,2020-07-04 23:05:02+00:00,34746,Ilios,1,5,San Francisco Shock,34,-880.0,-25.88235294117647
5,2020-07-04 23:05:22+00:00,2020-07-04 23:06:00+00:00,34746,Ilios,1,6,Washington Justice,38,519.0,13.657894736842104
6,2020-07-04 23:06:20+00:00,2020-07-04 23:06:46+00:00,34746,Ilios,1,7,San Francisco Shock,26,-1120.0,-43.07692307692308
7,2020-07-04 23:06:50+00:00,2020-07-04 23:07:02+00:00,34746,Ilios,1,8,San Francisco Shock,12,-351.0,-29.25
8,2020-07-04 23:13:40+00:00,2020-07-04 23:14:30+00:00,34746,King's Row,2,1,Washington Justice,50,439.0,8.78
9,2020-07-04 23:14:44+00:00,2020-07-04 23:15:16+00:00,34746,King's Row,2,2,San Francisco Shock,32,-890.0,-27.8125
10,2020-07-04 23:15:48+00:00,2020-07-04 23:16:10+00:00,34746,King's Row,2,3,San Francisco Shock,22,-701.0,-31.863636363636363
11,2020-07-04 23:16:30+00:00,2020-07-04 23:17:34+00:00,34746,King's Row,2,4,San Francisco Shock,64,-962.0,-15.03125
12,2020-07-04 23:17:56+00:00,2020-07-04 23:19:00+00:00,34746,King's Row,2,5,San Francisco Shock,64,-290.0,-4.53125
13,2020-07-04 23:19:14+00:00,2020-07-04 23:19:42+00:00,34746,King's Row,2,6,San Francisco Shock,28,-998.0,-35.642857142857146
14,2020-07-04 23:21:34+00:00,2020-07-04 23:22:34+00:00,34746,King's Row,2,7,Washington Justice,60,357.0,5.95
15,2020-07-04 23:23:02+00:00,2020-07-04 23:23:30+00:00,34746,King's Row,2,8,Washington Justice,28,878.0,31.357142857142858
16,2020-07-04 23:23:42+00:00,2020-07-04 23:24:46+00:00,34746,King's Row,2,9,San Francisco Shock,64,-1106.0,-17.28125
17,2020-07-04 23:25:08+00:00,2020-07-04 23:26:02+00:00,34746,King's Row,2,10,San Francisco Shock,54,-654.0,-12.11111111111111
18,2020-07-04 23:26:26+00:00,2020-07-04 23:26:58+00:00,34746,King's Row,2,11,Washington Justice,32,1282.0,40.0625
19,2020-07-04 23:27:06+00:00,2020-07-04 23:27:34+00:00,34746,King's Row,2,12,Washington Justice,28,785.0,28.035714285714285
20,2020-07-04 23:27:36+00:00,2020-07-04 23:28:16+00:00,34746,King's Row,2,13,San Francisco Shock,40,-66.0,-1.65
21,2020-07-04 23:28:34+00:00,2020-07-04 23:29:24+00:00,34746,King's Row,2,14,San Francisco Shock,50,-8.0,-0.16
22,2020-07-04 23:47:12+00:00,2020-07-04 23:48:02+00:00,34746,Temple of Anubis,3,1,San Francisco Shock,50,-997.0,-19.94
