,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-07-04 19:10:22+00:00,2020-07-04 19:10:38+00:00,34747,Oasis,1,1,Vancouver Titans,16,-1083.0,-67.6875
1,2020-07-04 19:10:46+00:00,2020-07-04 19:11:00+00:00,34747,Oasis,1,2,Vancouver Titans,14,-417.0,-29.785714285714285
2,2020-07-04 19:11:12+00:00,2020-07-04 19:11:44+00:00,34747,Oasis,1,3,Paris Eternal,32,1163.0,36.34375
3,2020-07-04 19:11:56+00:00,2020-07-04 19:12:32+00:00,34747,Oasis,1,4,Paris Eternal,36,1119.0,31.083333333333332
4,2020-07-04 19:12:46+00:00,2020-07-04 19:13:24+00:00,34747,Oasis,1,5,Vancouver Titans,38,-418.0,-11.0
5,2020-07-04 19:13:32+00:00,2020-07-04 19:14:36+00:00,34747,Oasis,1,6,Vancouver Titans,64,-1212.0,-18.9375
6,2020-07-04 19:15:38+00:00,2020-07-04 19:16:16+00:00,34747,Oasis,1,7,Paris Eternal,38,771.0,20.289473684210527
7,2020-07-04 19:16:48+00:00,2020-07-04 19:17:26+00:00,34747,Oasis,1,8,Vancouver Titans,38,-1072.0,-28.210526315789473
8,2020-07-04 19:17:46+00:00,2020-07-04 19:18:22+00:00,34747,Oasis,1,9,Vancouver Titans,36,-688.0,-19.11111111111111
9,2020-07-04 19:18:44+00:00,2020-07-04 19:19:14+00:00,34747,Oasis,1,10,Paris Eternal,30,912.0,30.4
10,2020-07-04 19:19:32+00:00,2020-07-04 19:20:24+00:00,34747,Oasis,1,11,Vancouver Titans,52,-784.0,-15.076923076923077
11,2020-07-04 19:37:50+00:00,2020-07-04 19:38:28+00:00,34747,King's Row,2,1,Paris Eternal,38,942.0,24.789473684210527
12,2020-07-04 19:39:08+00:00,2020-07-04 19:39:38+00:00,34747,King's Row,2,2,Paris Eternal,30,728.0,24.266666666666666
13,2020-07-04 19:40:00+00:00,2020-07-04 19:40:42+00:00,34747,King's Row,2,3,Vancouver Titans,42,-857.0,-20.404761904761905
14,2020-07-04 19:40:58+00:00,2020-07-04 19:41:48+00:00,34747,King's Row,2,4,Paris Eternal,50,809.0,16.18
15,2020-07-04 19:41:56+00:00,2020-07-04 19:42:58+00:00,34747,King's Row,2,5,Vancouver Titans,62,-600.0,-9.67741935483871
16,2020-07-04 19:43:08+00:00,2020-07-04 19:43:38+00:00,34747,King's Row,2,6,Vancouver Titans,30,-615.0,-20.5
17,2020-07-04 19:44:06+00:00,2020-07-04 19:44:48+00:00,34747,King's Row,2,7,Paris Eternal,42,825.0,19.642857142857142
18,2020-07-04 19:46:50+00:00,2020-07-04 19:47:38+00:00,34747,King's Row,2,8,Paris Eternal,48,25.0,0.5208333333333334
19,2020-07-04 19:47:48+00:00,2020-07-04 19:48:32+00:00,34747,King's Row,2,9,Vancouver Titans,44,-531.0,-12.068181818181818
20,2020-07-04 19:48:54+00:00,2020-07-04 19:49:34+00:00,34747,King's Row,2,10,Vancouver Titans,40,-45.0,-1.125
21,2020-07-04 19:49:46+00:00,2020-07-04 19:50:18+00:00,34747,King's Row,2,11,Paris Eternal,32,773.0,24.15625
22,2020-07-04 19:50:34+00:00,2020-07-04 19:50:58+00:00,34747,King's Row,2,12,Paris Eternal,24,835.0,34.791666666666664
23,2020-07-04 19:51:14+00:00,2020-07-04 19:51:48+00:00,34747,King's Row,2,13,Vancouver Titans,34,-1116.0,-32.8235294117647
24,2020-07-04 19:52:02+00:00,2020-07-04 19:52:44+00:00,34747,King's Row,2,14,Paris Eternal,42,1382.0,32.904761904761905
25,2020-07-04 20:09:44+00:00,2020-07-04 20:10:30+00:00,34747,Volskaya Industries,3,1,Vancouver Titans,46,-790.0,-17.17391304347826
26,2020-07-04 20:10:44+00:00,2020-07-04 20:11:10+00:00,34747,Volskaya Industries,3,2,Paris Eternal,26,951.0,36.57692307692308
27,2020-07-04 20:11:54+00:00,2020-07-04 20:12:26+00:00,34747,Volskaya Industries,3,3,Paris Eternal,32,1040.0,32.5
28,2020-07-04 20:13:08+00:00,2020-07-04 20:13:34+00:00,34747,Volskaya Industries,3,4,Paris Eternal,26,717.0,27.576923076923077
29,2020-07-04 20:13:58+00:00,2020-07-04 20:14:22+00:00,34747,Volskaya Industries,3,5,Paris Eternal,24,1187.0,49.458333333333336
30,2020-07-04 20:15:00+00:00,2020-07-04 20:15:24+00:00,34747,Volskaya Industries,3,6,Paris Eternal,24,252.0,10.5
31,2020-07-04 20:15:28+00:00,2020-07-04 20:15:38+00:00,34747,Volskaya Industries,3,7,Paris Eternal,10,199.0,19.9
32,2020-07-04 20:15:50+00:00,2020-07-04 20:16:20+00:00,34747,Volskaya Industries,3,8,Paris Eternal,30,1060.0,35.333333333333336
33,2020-07-04 20:17:56+00:00,2020-07-04 20:18:18+00:00,34747,Volskaya Industries,3,9,Vancouver Titans,22,-275.0,-12.5
