,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-06-28 09:24:46+00:00,2020-06-28 09:25:08+00:00,34601,Busan,1,1,Chengdu Hunters,22,435.0,19.772727272727273
1,2020-06-28 09:25:10+00:00,2020-06-28 09:25:20+00:00,34601,Busan,1,2,Chengdu Hunters,10,276.0,27.6
2,2020-06-28 09:25:44+00:00,2020-06-28 09:26:04+00:00,34601,Busan,1,3,Seoul Dynasty,20,-113.0,-5.65
3,2020-06-28 09:26:08+00:00,2020-06-28 09:26:50+00:00,34601,Busan,1,4,Seoul Dynasty,42,-1126.0,-26.80952380952381
4,2020-06-28 09:27:26+00:00,2020-06-28 09:28:28+00:00,34601,Busan,1,5,Seoul Dynasty,62,-1965.0,-31.693548387096776
5,2020-06-28 09:29:16+00:00,2020-06-28 09:29:42+00:00,34601,Busan,1,6,Seoul Dynasty,26,-595.0,-22.884615384615383
6,2020-06-28 09:30:10+00:00,2020-06-28 09:30:44+00:00,34601,Busan,1,7,Seoul Dynasty,34,-710.0,-20.88235294117647
7,2020-06-28 09:31:02+00:00,2020-06-28 09:31:30+00:00,34601,Busan,1,8,Seoul Dynasty,28,-735.0,-26.25
8,2020-06-28 09:31:42+00:00,2020-06-28 09:32:16+00:00,34601,Busan,1,9,Seoul Dynasty,34,-187.0,-5.5
9,2020-06-28 09:39:58+00:00,2020-06-28 09:40:26+00:00,34601,Temple of Anubis,2,1,Seoul Dynasty,28,-1173.0,-41.892857142857146
10,2020-06-28 09:40:42+00:00,2020-06-28 09:40:52+00:00,34601,Temple of Anubis,2,2,Chengdu Hunters,10,165.0,16.5
11,2020-06-28 09:41:02+00:00,2020-06-28 09:41:12+00:00,34601,Temple of Anubis,2,3,Seoul Dynasty,10,-209.0,-20.9
12,2020-06-28 09:41:18+00:00,2020-06-28 09:42:16+00:00,34601,Temple of Anubis,2,4,Seoul Dynasty,58,-1843.0,-31.775862068965516
13,2020-06-28 09:44:02+00:00,2020-06-28 09:44:32+00:00,34601,Temple of Anubis,2,5,Seoul Dynasty,30,-419.0,-13.966666666666667
14,2020-06-28 09:44:46+00:00,2020-06-28 09:45:10+00:00,34601,Temple of Anubis,2,6,Chengdu Hunters,24,11.0,0.4583333333333333
15,2020-06-28 09:45:14+00:00,2020-06-28 09:45:24+00:00,34601,Temple of Anubis,2,7,Seoul Dynasty,10,-143.0,-14.3
16,2020-06-28 09:45:46+00:00,2020-06-28 09:46:16+00:00,34601,Temple of Anubis,2,8,Chengdu Hunters,30,1228.0,40.93333333333333
17,2020-06-28 09:46:36+00:00,2020-06-28 09:46:58+00:00,34601,Temple of Anubis,2,9,Seoul Dynasty,22,-143.0,-6.5
18,2020-06-28 09:47:00+00:00,2020-06-28 09:47:10+00:00,34601,Temple of Anubis,2,10,Seoul Dynasty,10,-286.0,-28.6
19,2020-06-28 09:47:36+00:00,2020-06-28 09:48:06+00:00,34601,Temple of Anubis,2,11,Seoul Dynasty,30,-655.0,-21.833333333333332
20,2020-06-28 09:48:32+00:00,2020-06-28 09:49:50+00:00,34601,Temple of Anubis,2,12,Seoul Dynasty,78,-540.0,-6.923076923076923
21,2020-06-28 09:50:02+00:00,2020-06-28 09:51:04+00:00,34601,Temple of Anubis,2,13,Seoul Dynasty,62,-138.0,-2.225806451612903
22,2020-06-28 10:06:34+00:00,2020-06-28 10:07:46+00:00,34601,Watchpoint: Gibraltar,3,1,Seoul Dynasty,72,-915.0,-12.708333333333334
23,2020-06-28 10:07:54+00:00,2020-06-28 10:09:16+00:00,34601,Watchpoint: Gibraltar,3,2,Seoul Dynasty,82,-1500.0,-18.29268292682927
24,2020-06-28 10:09:36+00:00,2020-06-28 10:10:08+00:00,34601,Watchpoint: Gibraltar,3,3,Chengdu Hunters,32,381.0,11.90625
25,2020-06-28 10:10:26+00:00,2020-06-28 10:11:40+00:00,34601,Watchpoint: Gibraltar,3,4,Chengdu Hunters,74,1116.0,15.08108108108108
26,2020-06-28 10:11:50+00:00,2020-06-28 10:12:44+00:00,34601,Watchpoint: Gibraltar,3,5,Seoul Dynasty,54,-107.0,-1.9814814814814814
27,2020-06-28 10:13:00+00:00,2020-06-28 10:14:00+00:00,34601,Watchpoint: Gibraltar,3,6,Seoul Dynasty,60,-935.0,-15.583333333333334
28,2020-06-28 10:15:32+00:00,2020-06-28 10:17:00+00:00,34601,Watchpoint: Gibraltar,3,7,Seoul Dynasty,88,-464.0,-5.2727272727272725
29,2020-06-28 10:17:14+00:00,2020-06-28 10:18:10+00:00,34601,Watchpoint: Gibraltar,3,8,Seoul Dynasty,56,-275.0,-4.910714285714286
30,2020-06-28 10:18:14+00:00,2020-06-28 10:18:44+00:00,34601,Watchpoint: Gibraltar,3,9,Seoul Dynasty,30,-477.0,-15.9
31,2020-06-28 10:19:00+00:00,2020-06-28 10:20:42+00:00,34601,Watchpoint: Gibraltar,3,10,Seoul Dynasty,102,-25.0,-0.24509803921568626
