,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-08-15 08:07:04+00:00,2020-08-15 08:07:34+00:00,34773,Nepal,1,1,Seoul Dynasty,30,-1437.0,-47.9
1,2020-08-15 08:07:54+00:00,2020-08-15 08:08:36+00:00,34773,Nepal,1,2,New York Excelsior,42,915.0,21.785714285714285
2,2020-08-15 08:09:00+00:00,2020-08-15 08:09:46+00:00,34773,Nepal,1,3,Seoul Dynasty,46,-152.0,-3.3043478260869565
3,2020-08-15 08:09:58+00:00,2020-08-15 08:10:48+00:00,34773,Nepal,1,4,Seoul Dynasty,50,-1171.0,-23.42
4,2020-08-15 08:11:44+00:00,2020-08-15 08:13:26+00:00,34773,Nepal,1,5,Seoul Dynasty,102,-1010.0,-9.901960784313726
5,2020-08-15 08:13:46+00:00,2020-08-15 08:15:04+00:00,34773,Nepal,1,6,New York Excelsior,78,424.0,5.435897435897436
6,2020-08-15 08:15:12+00:00,2020-08-15 08:16:04+00:00,34773,Nepal,1,7,New York Excelsior,52,609.0,11.711538461538462
7,2020-08-15 08:17:12+00:00,2020-08-15 08:17:50+00:00,34773,Nepal,1,8,Seoul Dynasty,38,-1355.0,-35.6578947368421
8,2020-08-15 08:18:22+00:00,2020-08-15 08:18:42+00:00,34773,Nepal,1,9,Seoul Dynasty,20,-721.0,-36.05
9,2020-08-15 08:18:56+00:00,2020-08-15 08:19:28+00:00,34773,Nepal,1,10,Seoul Dynasty,32,-1079.0,-33.71875
10,2020-08-15 08:19:42+00:00,2020-08-15 08:20:00+00:00,34773,Nepal,1,11,Seoul Dynasty,18,-985.0,-54.72222222222222
11,2020-08-15 08:28:22+00:00,2020-08-15 08:29:00+00:00,34773,Numbani,2,1,New York Excelsior,38,664.0,17.473684210526315
12,2020-08-15 08:29:24+00:00,2020-08-15 08:29:46+00:00,34773,Numbani,2,2,Seoul Dynasty,22,-275.0,-12.5
13,2020-08-15 08:29:48+00:00,2020-08-15 08:30:14+00:00,34773,Numbani,2,3,Seoul Dynasty,26,-532.0,-20.46153846153846
14,2020-08-15 08:30:26+00:00,2020-08-15 08:30:42+00:00,34773,Numbani,2,4,Seoul Dynasty,16,-167.0,-10.4375
15,2020-08-15 08:30:54+00:00,2020-08-15 08:31:50+00:00,34773,Numbani,2,5,Seoul Dynasty,56,-962.0,-17.178571428571427
16,2020-08-15 08:31:56+00:00,2020-08-15 08:32:22+00:00,34773,Numbani,2,6,Seoul Dynasty,26,-275.0,-10.576923076923077
17,2020-08-15 08:32:28+00:00,2020-08-15 08:32:54+00:00,34773,Numbani,2,7,Seoul Dynasty,26,-446.0,-17.153846153846153
18,2020-08-15 08:33:22+00:00,2020-08-15 08:34:54+00:00,34773,Numbani,2,8,New York Excelsior,92,747.0,8.119565217391305
19,2020-08-15 08:35:14+00:00,2020-08-15 08:35:42+00:00,34773,Numbani,2,9,Seoul Dynasty,28,-950.0,-33.92857142857143
20,2020-08-15 08:36:06+00:00,2020-08-15 08:36:30+00:00,34773,Numbani,2,10,Seoul Dynasty,24,-1340.0,-55.833333333333336
21,2020-08-15 08:38:30+00:00,2020-08-15 08:39:38+00:00,34773,Numbani,2,11,Seoul Dynasty,68,-1559.0,-22.926470588235293
22,2020-08-15 08:40:10+00:00,2020-08-15 08:40:28+00:00,34773,Numbani,2,12,Seoul Dynasty,18,-242.0,-13.444444444444445
23,2020-08-15 08:40:36+00:00,2020-08-15 08:41:14+00:00,34773,Numbani,2,13,Seoul Dynasty,38,-974.0,-25.63157894736842
24,2020-08-15 08:41:18+00:00,2020-08-15 08:41:34+00:00,34773,Numbani,2,14,New York Excelsior,16,160.0,10.0
25,2020-08-15 08:42:14+00:00,2020-08-15 08:42:38+00:00,34773,Numbani,2,15,Seoul Dynasty,24,-314.0,-13.083333333333334
26,2020-08-15 08:59:00+00:00,2020-08-15 08:59:48+00:00,34773,Temple of Anubis,3,1,Seoul Dynasty,48,-1273.0,-26.520833333333332
27,2020-08-15 09:00:06+00:00,2020-08-15 09:01:08+00:00,34773,Temple of Anubis,3,2,Seoul Dynasty,62,-275.0,-4.435483870967742
28,2020-08-15 09:01:38+00:00,2020-08-15 09:01:56+00:00,34773,Temple of Anubis,3,3,Seoul Dynasty,18,-740.0,-41.111111111111114
29,2020-08-15 09:03:56+00:00,2020-08-15 09:04:44+00:00,34773,Temple of Anubis,3,4,Seoul Dynasty,48,-1169.0,-24.354166666666668
30,2020-08-15 09:05:10+00:00,2020-08-15 09:05:34+00:00,34773,Temple of Anubis,3,5,Seoul Dynasty,24,-824.0,-34.333333333333336
31,2020-08-15 09:05:54+00:00,2020-08-15 09:06:14+00:00,34773,Temple of Anubis,3,6,Seoul Dynasty,20,-724.0,-36.2
32,2020-08-15 09:06:42+00:00,2020-08-15 09:07:30+00:00,34773,Temple of Anubis,3,7,Seoul Dynasty,48,-638.0,-13.291666666666666
