,TF_start_datetime,TF_end_datetime,esports_match_id,map_name,map_order,TF_order,TF_winner,TF_duration,TF_TPB_sum,TF_TPB_sum/s
0,2020-07-25 09:55:18+00:00,2020-07-25 09:55:54+00:00,34813,Oasis,1,1,London Spitfire,36,-852.0,-23.666666666666668
1,2020-07-25 09:56:04+00:00,2020-07-25 09:56:48+00:00,34813,Oasis,1,2,London Spitfire,44,-464.0,-10.545454545454545
2,2020-07-25 09:57:08+00:00,2020-07-25 09:57:38+00:00,34813,Oasis,1,3,Shanghai Dragons,30,275.0,9.166666666666666
3,2020-07-25 09:58:08+00:00,2020-07-25 09:58:58+00:00,34813,Oasis,1,4,Shanghai Dragons,50,430.0,8.6
4,2020-07-25 09:59:10+00:00,2020-07-25 09:59:56+00:00,34813,Oasis,1,5,Shanghai Dragons,46,636.0,13.826086956521738
5,2020-07-25 10:00:58+00:00,2020-07-25 10:02:04+00:00,34813,Oasis,1,6,Shanghai Dragons,66,557.0,8.43939393939394
6,2020-07-25 10:02:16+00:00,2020-07-25 10:02:32+00:00,34813,Oasis,1,7,Shanghai Dragons,16,181.0,11.3125
7,2020-07-25 10:02:36+00:00,2020-07-25 10:03:28+00:00,34813,Oasis,1,8,London Spitfire,52,-362.0,-6.961538461538462
8,2020-07-25 10:03:58+00:00,2020-07-25 10:04:28+00:00,34813,Oasis,1,9,London Spitfire,30,-574.0,-19.133333333333333
9,2020-07-25 10:04:46+00:00,2020-07-25 10:07:10+00:00,34813,Oasis,1,10,Shanghai Dragons,144,1924.0,13.36111111111111
10,2020-07-25 10:13:54+00:00,2020-07-25 10:14:24+00:00,34813,Numbani,2,1,Shanghai Dragons,30,548.0,18.266666666666666
11,2020-07-25 10:14:52+00:00,2020-07-25 10:15:50+00:00,34813,Numbani,2,2,London Spitfire,58,-459.0,-7.913793103448276
12,2020-07-25 10:16:14+00:00,2020-07-25 10:17:08+00:00,34813,Numbani,2,3,Shanghai Dragons,54,1023.0,18.944444444444443
